label,filename,duration_sec,num_strokes,x_mean,x_std,x_min,x_max,x_range,y_mean,y_std,y_min,y_max,y_range,z_mean,z_std,z_min,z_max,z_range
a,a_20.csv,1.4198243618011475,3,-71.97931034482758,153.19370766766343,-382,291,673,264.1241379310345,135.39760803107416,32,498,466,1.5034482758620689,217.6197666464355,-312,496,808
a,a_21.csv,1.3247628211975098,3,-111.01515151515152,132.4558393843011,-389,160,549,260.32575757575756,161.46507178897437,10,500,490,4.409090909090909,220.94543399269574,-388,496,884
a,a_22.csv,1.297750473022461,3,-77.65972222222223,128.25429085064025,-390,154,544,247.97222222222223,142.457204686373,21,499,478,31.92361111111111,267.86785908004606,-426,498,924
a,a_23.csv,1.2264800071716309,3,-92.95104895104895,125.29516298967913,-340,113,453,278.6993006993007,155.149134749737,46,500,454,-4.643356643356643,262.7248709682304,-394,498,892
a,a_24.csv,1.3790018558502197,3,-65.6140350877193,122.13711018445836,-341,145,486,247.92397660818713,148.58228086298348,32,500,468,32.941520467836256,262.7463484405655,-320,498,818
a,a_25.csv,1.5352604389190674,3,-61.288590604026844,97.98264430582766,-246,120,366,238.5503355704698,130.62569985544368,36,496,460,103.06711409395973,242.89169159039238,-242,499,741
a,a_3.csv,1.3287413120269775,3,-76.64429530201342,127.80374914273538,-366,225,591,228.43624161073825,127.7078233199925,26,438,412,3.87248322147651,251.50660322830612,-272,498,770
a,a_4.csv,1.6148490905761719,3,-73.54335260115607,185.0059855231511,-442,428,870,235.17341040462426,154.31176532199316,-66,499,565,52.94219653179191,273.8069832586337,-356,498,854
a,a_5.csv,1.35341215133667,3,-54.75925925925926,168.20889872234994,-395,300,695,243.65432098765433,139.65055416771443,18,499,481,58.80246913580247,260.63493517726914,-412,499,911
a,a_6.csv,1.3098299503326416,3,-37.394366197183096,120.00135683313765,-290,218,508,241.3943661971831,127.75547109054499,54,450,396,35.82394366197183,254.839048058854,-308,500,808
a,a_7.csv,1.2886431217193604,3,-57.60248447204969,154.0977887375053,-400,298,698,236.64596273291926,134.6313675345519,24,498,474,34.93167701863354,262.1776145150364,-410,502,912
a,a_8.csv,1.3648552894592285,3,-65.89873417721519,138.63107756624157,-347,223,570,198.40506329113924,103.10566208418248,24,373,349,35.71518987341772,240.21166599724904,-324,498,822
a,a_9.csv,1.3435633182525635,3,-70.29496402877697,129.82750279390572,-316,165,481,203.2158273381295,130.7349216838413,37,498,461,48.68345323741007,246.1981361839535,-334,499,833
b,b_1.csv,1.4750471115112305,2,-57.97899159663866,236.5428828389551,-509,497,1006,175.75210084033614,178.8711953653601,-106,497,603,89.2983193277311,241.23852211892998,-245,499,744
b,b_10.csv,1.545100212097168,3,-70.9068100358423,190.24924561493984,-512,439,951,221.44086021505376,179.37598443510524,-60,499,559,86.61290322580645,226.0949392612019,-280,500,780
b,b_11.csv,1.467487096786499,2,-72.03321033210332,144.38344910158648,-395,314,709,243.690036900369,180.0117070585877,-106,500,606,79.04059040590406,202.91188156352533,-166,499,665
b,b_12.csv,2.134845495223999,2,-78.45126353790614,237.59761222188789,-511,408,919,148.42960288808663,122.48430655548475,-48,456,504,94.16606498194946,198.93142399565178,-181,499,680
b,b_13.csv,1.5799734592437744,2,-62.960144927536234,205.3403787204792,-511,352,863,166.29710144927537,147.3389121926496,-74,478,552,102.32608695652173,222.03045370295828,-178,500,678
b,b_14.csv,1.3464136123657227,2,-48.513636363636365,220.4768074974117,-511,491,1002,213.26818181818183,165.8262993015828,-116,499,615,83.13636363636364,234.93795847786805,-280,498,778
b,b_15.csv,1.296177625656128,2,-42.839285714285715,220.14159950104303,-512,482,994,205.6875,158.69764416831774,-150,498,648,42.28125,242.9046324260529,-326,498,824
b,b_16.csv,1.489976167678833,2,-83.83333333333333,192.42945345716473,-511,223,734,164.7439024390244,134.61150246290643,-122,435,557,66.70325203252033,191.31499122372023,-222,496,718
b,b_17.csv,1.534053087234497,2,-50.19844357976654,220.35011983220724,-510,493,1003,167.01945525291828,139.86071339466488,-110,428,538,107.87548638132296,210.43888304754344,-212,499,711
b,b_18.csv,1.5200026035308838,2,-64.66785714285714,214.29795449339036,-510,382,892,139.10714285714286,129.92896854189001,-102,410,512,66.34642857142858,186.99091841966168,-258,498,756
b,b_19.csv,1.575068712234497,2,-47.31541218637993,191.3514060281455,-484,343,827,133.76702508960574,125.78444300861922,-96,415,511,113.2258064516129,202.9076478998162,-178,499,677
b,b_2.csv,1.3263123035430908,2,-46.64622641509434,250.43553026640564,-511,503,1014,221.79245283018867,170.11611406637866,-72,502,574,108.15094339622641,273.8571528028543,-290,499,789
b,b_20.csv,1.5649826526641846,2,-42.128787878787875,205.51452282517968,-479,429,908,153.03787878787878,126.7623689409194,-102,394,496,95.0909090909091,182.80700848299335,-218,498,716
b,b_21.csv,1.4974861145019531,2,-32.93916349809886,210.30767198435913,-474,443,917,179.07604562737643,157.93312527011454,-114,470,584,67.77186311787072,213.37672587286897,-314,501,815
b,b_22.csv,1.4487488269805908,2,-39.534412955465584,184.26795902029082,-392,459,851,148.7085020242915,147.41696039457125,-88,496,584,55.40080971659919,201.59217182018526,-240,498,738
b,b_23.csv,1.468794822692871,2,-34.0625,217.13468876449372,-511,367,878,163.30833333333334,129.5240916078319,-136,388,524,75.29166666666667,204.22298486048956,-241,497,738
b,b_24.csv,1.4773664474487305,2,-26.544444444444444,200.9483923341027,-492,489,981,146.5074074074074,114.79274171686245,-78,400,478,81.18888888888888,202.31209434733984,-246,498,744
b,b_25.csv,1.5724918842315674,2,-20.48201438848921,225.8376098641247,-511,496,1007,197.94244604316546,145.98626461200763,-82,502,584,84.84172661870504,229.57311692429613,-266,498,764
b,b_3.csv,1.5663983821868896,2,-147.92125984251967,179.0359606291611,-484,207,691,143.51181102362204,129.49399034641593,-112,500,612,60.98031496062992,262.8427963238617,-398,498,896
b,b_4.csv,1.37996244430542,2,-32.43231441048035,201.98117639489482,-477,365,842,162.4235807860262,131.58437211678046,-18,488,506,89.84279475982532,231.5312712444798,-297,497,794
b,b_5.csv,1.4387767314910889,2,-40.516260162601625,225.5204903578889,-509,478,987,129.2560975609756,117.90779631583209,-100,402,502,86.88617886178862,196.1670967543048,-340,498,838
b,b_6.csv,1.4137160778045654,2,-25.541666666666668,219.76257237023736,-502,464,966,144.60833333333332,133.2138806790749,-104,456,560,86.59583333333333,206.7084923736476,-272,502,774
b,b_7.csv,1.4712591171264648,2,-68.608,209.83335885878546,-456,494,950,175.624,103.89975582764464,29,424,395,70.956,232.78896208254778,-254,498,752
b,b_8.csv,1.7925069332122803,2,-61.935691318327976,207.03721586777243,-398,497,895,135.88745980707395,178.8190386512906,-260,499,759,111.72025723472669,216.5622808606026,-246,496,742
b,b_9.csv,1.7763495445251465,2,-51.0096463022508,147.07144380901428,-508,193,701,229.77170418006432,157.12387542643506,-60,498,558,103.53376205787781,218.21146443595748,-348,499,847
c,c_1.csv,0.428635835647583,1,-86.17525773195877,264.23052633658733,-509,471,980,176.36082474226805,92.23398523671221,-10,376,386,72.61855670103093,124.96144766311672,-126,336,462
c,c_10.csv,0.5124740600585938,1,-57.16814159292036,146.48798723633007,-309,181,490,69.0,37.27982985859396,-10,170,180,60.91150442477876,98.0518774426983,-48,268,316
c,c_11.csv,0.5073792934417725,1,-71.36283185840708,147.4400036544467,-246,195,441,104.38938053097345,37.780719201238504,9,160,151,51.30088495575221,105.10206646022648,-70,239,309
c,c_12.csv,0.5087130069732666,1,-36.88235294117647,174.15040126211417,-263,235,498,118.36274509803921,44.26736706027628,32,191,159,63.01960784313726,104.40391673470715,-131,234,365
c,c_13.csv,0.4461987018585205,1,-98.08602150537635,124.01820132141707,-253,164,417,93.13978494623656,24.46807653900213,60,148,88,54.45161290322581,94.03404981465054,-79,212,291
c,c_14.csv,0.4711883068084717,1,-70.54807692307692,182.1934254250425,-262,304,566,134.34615384615384,64.52015102257667,54,332,278,61.53846153846154,88.63702825677699,-52,372,424
c,c_15.csv,0.5036911964416504,1,-94.64761904761905,143.26729865698195,-253,167,420,108.75238095238095,34.598738569819425,34,182,148,50.457142857142856,91.99038709931227,-58,264,322
c,c_16.csv,0.6949911117553711,1,-112.45774647887323,103.20355313303313,-281,39,320,89.85915492957747,90.16789631305551,-30,231,261,-40.985915492957744,109.95459965193325,-214,252,466
c,c_17.csv,0.6099421977996826,1,-79.10791366906474,102.92812256706569,-273,83,356,75.94244604316546,87.77687208048819,-90,174,264,30.086330935251798,128.05272249873863,-156,366,522
c,c_18.csv,0.5237252712249756,1,-68.85981308411215,173.82025245128625,-299,290,589,97.66355140186916,53.858470002796636,29,248,219,95.42056074766356,113.30689977018899,-30,272,302
c,c_19.csv,0.4585998058319092,1,-82.18947368421053,197.40288723323656,-298,300,598,146.0,45.49912320876038,58,298,240,82.58947368421053,102.91883754716855,-60,320,380
c,c_2.csv,0.43869495391845703,1,-104.36666666666666,250.1713323017207,-508,277,785,192.1888888888889,59.30001694761577,74,263,189,72.43333333333334,171.571916326391,-124,400,524
c,c_20.csv,0.5424118041992188,1,-54.350746268656714,154.3534298784072,-322,143,465,99.35820895522389,57.85974784622026,-22,270,292,42.45522388059702,90.34824984857968,-83,294,377
c,c_21.csv,0.4899265766143799,1,-59.13274336283186,169.20568128468355,-295,229,524,140.8495575221239,53.284482671341244,30,282,252,88.82300884955752,113.85511078375127,-32,316,348
c,c_22.csv,0.4162106513977051,1,-110.01162790697674,170.73567422022964,-342,160,502,141.5,48.33309668637131,38,222,184,46.86046511627907,96.76972822612241,-100,304,404
c,c_23.csv,0.478729248046875,1,-56.865979381443296,156.6946758339539,-288,191,479,126.54639175257732,59.83832742944329,-32,222,254,95.22680412371135,96.44898318483361,-56,296,352
c,c_24.csv,0.5411789417266846,1,-53.504273504273506,172.28542996472876,-254,276,530,122.57264957264957,45.256037173816566,-18,216,234,87.06837606837607,109.9243255761644,-64,336,400
c,c_25.csv,0.4349067211151123,1,-99.48314606741573,173.4724311578297,-313,312,625,145.61797752808988,54.63442671271258,38,304,266,45.91011235955056,105.69957861460666,-59,416,475
c,c_3.csv,0.48604393005371094,1,-87.23148148148148,199.75838707113485,-360,236,596,141.37037037037038,65.03077525835491,34,258,224,63.620370370370374,121.96473502826852,-138,246,384
c,c_4.csv,0.446399450302124,1,-98.52083333333333,193.58224033193187,-416,203,619,121.1875,45.89399972247261,38,180,142,69.63541666666667,125.0365942048602,-98,300,398
c,c_5.csv,0.512455940246582,1,-83.32173913043478,157.54027877195526,-290,212,502,120.79130434782608,50.9451882362221,11,278,267,49.44347826086957,102.35243475402174,-98,318,416
c,c_6.csv,0.6086907386779785,1,-150.83050847457628,134.5203130268186,-343,94,437,124.27966101694915,49.127583004356325,4,213,209,39.983050847457626,94.0499942566325,-114,286,400
c,c_7.csv,0.5161900520324707,1,-141.54237288135593,167.0032316626666,-370,125,495,165.07627118644066,78.67048630227819,66,366,300,48.8728813559322,97.98068417789656,-74,338,412
c,c_8.csv,0.474886417388916,1,-131.0,211.47726512172966,-496,244,740,161.68627450980392,81.3766430099415,50,356,306,45.80392156862745,94.73569687133123,-106,352,458
c,c_9.csv,0.4237658977508545,1,-147.6375,155.82579073106618,-412,134,546,162.6375,36.36218781277669,114,238,124,65.325,131.3209205618632,-156,284,440
d,d_1.csv,1.0834596157073975,2,-1.4528301886792452,114.08949951755939,-170,232,402,172.35849056603774,124.230659448762,-24,446,470,66.93081761006289,235.22965130780298,-267,498,765
d,d_10.csv,1.2299776077270508,2,-45.92746113989637,113.17406819014732,-326,190,516,179.0,104.71205557782415,-8,374,382,96.00518134715026,197.40592425595324,-186,494,680
d,d_11.csv,1.0237514972686768,2,-25.266666666666666,115.10960489121393,-255,243,498,225.36969696969697,131.88054573901266,48,500,452,53.339393939393936,224.46642687117685,-270,498,768
d,d_12.csv,1.1274869441986084,2,-30.244565217391305,119.14008824085805,-272,289,561,193.4836956521739,124.61310509823518,18,416,398,86.69021739130434,209.7995314605001,-201,458,659
d,d_13.csv,1.0924739837646484,2,-30.850931677018632,109.004369819524,-252,243,495,175.5776397515528,112.25443419702587,-4,360,364,82.3416149068323,211.02292842218776,-182,492,674
d,d_14.csv,1.1961872577667236,2,-47.146596858638745,94.32240051206115,-237,180,417,163.3717277486911,113.39434236628996,1,384,383,84.94240837696336,202.87209305232778,-156,497,653
d,d_15.csv,1.075913429260254,2,-54.14689265536723,113.7732039467654,-337,201,538,209.84745762711864,116.28606188844105,14,386,372,91.57627118644068,214.0450411969802,-168,500,668
d,d_16.csv,1.3474819660186768,2,-95.96650717703349,153.12879140597,-363,169,532,131.1818181818182,66.2433991961685,9,280,271,47.17224880382775,103.62083709377532,-126,214,340
d,d_17.csv,1.2060737609863281,2,-84.68229166666667,192.7297380688357,-470,191,661,196.42708333333334,134.90677368931495,18,456,438,107.38020833333333,191.95572739991835,-154,438,592
d,d_18.csv,1.3312344551086426,2,-32.693396226415096,98.26275518073753,-288,125,413,135.00943396226415,93.07215722686844,-44,346,390,79.67924528301887,161.62316754592877,-216,476,692
d,d_19.csv,1.1362287998199463,2,-8.836842105263157,127.6859147101659,-253,322,575,173.66315789473686,116.90244750800208,-14,416,430,47.26842105263158,182.04240029572847,-154,482,636
d,d_2.csv,1.0225245952606201,2,-20.43708609271523,110.1984014499267,-255,249,504,171.52980132450332,104.69911225010584,4,354,350,60.25165562913907,237.96445724920198,-236,500,736
d,d_20.csv,1.182502031326294,2,-44.024096385542165,103.60975453125549,-244,215,459,198.79518072289156,135.65613918229403,6,438,432,72.75903614457832,192.85193506223158,-188,468,656
d,d_21.csv,1.068610668182373,2,-2.3968253968253967,99.53164893040031,-157,193,350,190.4126984126984,109.80625610795497,13,406,393,27.074074074074073,187.81440254409267,-182,498,680
d,d_22.csv,1.14365553855896,2,-39.43181818181818,103.75683610712616,-220,214,434,190.625,129.28920516202646,0,436,436,86.03977272727273,220.84977080865121,-226,497,723
d,d_23.csv,1.0936269760131836,2,-9.502793296089385,119.9294443469457,-272,320,592,193.9385474860335,107.15682941377644,20,398,378,91.74860335195531,212.5813748639557,-186,496,682
d,d_24.csv,1.0225155353546143,2,-8.466257668711657,111.40274406535605,-267,275,542,215.93251533742333,111.0259745404037,36,404,368,87.96932515337423,208.89835744831385,-168,494,662
d,d_25.csv,1.1636641025543213,2,-27.294797687861273,110.60715012522974,-246,277,523,171.6184971098266,122.77699629270307,16,396,380,74.02890173410404,212.64952134269,-212,500,712
d,d_3.csv,1.027449607849121,2,-25.806060606060605,120.74827156111306,-230,242,472,153.94545454545454,100.0023935411996,4,348,344,72.01212121212122,233.53860567363424,-312,498,810
d,d_4.csv,1.1574985980987549,2,-57.09444444444444,134.5370583917131,-311,224,535,172.25,104.96133233203645,-18,374,392,90.54444444444445,233.24440683737453,-318,499,817
d,d_5.csv,1.133697748184204,2,-17.686813186813186,81.27788593630066,-337,92,429,190.45054945054946,100.6072461760178,-6,494,500,108.20879120879121,214.67331040101553,-258,486,744
d,d_6.csv,1.263761281967163,2,-43.088050314465406,108.5669823953297,-325,150,475,197.38993710691824,92.54980950747245,28,436,408,131.0754716981132,184.22865357923524,-146,402,548
d,d_7.csv,1.3549542427062988,2,-66.19724770642202,141.46700969165798,-485,240,725,202.96330275229357,120.97369380078686,23,426,403,56.64678899082569,195.52344730457034,-237,498,735
d,d_8.csv,0.9886517524719238,2,-45.51190476190476,179.8870566517813,-509,372,881,192.80357142857142,146.03080877991817,-66,472,538,69.42857142857143,245.5318697420455,-312,500,812
d,d_9.csv,1.2275006771087646,2,-58.8421052631579,128.1413997254078,-361,177,538,178.55263157894737,117.96499735728288,-9,402,411,81.26315789473684,207.35452402944475,-226,493,719
e,e_1.csv,1.687286138534546,4,-53.61702127659574,254.60180113636648,-511,495,1006,159.84574468085106,154.64080385554632,-126,488,614,94.71808510638297,166.51598273260282,-156,498,654
e,e_10.csv,2.0674328804016113,4,-94.1116504854369,199.29099244191175,-510,317,827,170.7233009708738,143.28745163439717,-58,496,554,61.883495145631066,201.06231534797917,-328,498,826
e,e_11.csv,2.042391777038574,4,-77.5482233502538,199.342756709241,-428,390,818,142.7969543147208,144.03595565444317,-80,446,526,106.25380710659898,167.07063930743564,-312,494,806
e,e_12.csv,1.8111793994903564,4,-80.41176470588235,162.9142081455337,-427,339,766,238.80748663101605,149.85898514109851,-16,497,513,19.272727272727273,220.0390372368353,-348,498,846
e,e_13.csv,2.0723776817321777,4,-145.17045454545453,217.35657190581875,-503,265,768,158.46022727272728,141.43856256523352,-54,494,548,18.164772727272727,153.2676877994074,-242,476,718
e,e_14.csv,1.7074511051177979,4,-134.08064516129033,211.56380151115593,-511,352,863,176.59139784946237,164.6046360096619,-66,494,560,62.70967741935484,165.47618955984794,-214,497,711
e,e_15.csv,2.0863428115844727,4,-122.80161943319838,169.1619621199195,-419,396,815,161.1821862348178,123.85660476199253,-46,406,452,48.29554655870445,140.21979588826972,-196,440,636
e,e_16.csv,1.8436758518218994,4,-132.52910052910053,177.8137486299814,-393,314,707,150.64021164021165,138.48222741779273,-34,482,516,93.22222222222223,159.44996324910784,-194,498,692
e,e_17.csv,1.9774036407470703,4,-118.11267605633803,190.5759059363626,-484,289,773,152.1361502347418,129.32482600397518,-76,430,506,94.67136150234742,168.78610718259532,-184,497,681
e,e_18.csv,1.8424584865570068,4,-118.40201005025126,137.70499575006403,-388,249,637,113.95979899497488,119.18082514728482,-82,352,434,72.11557788944724,146.37447377970506,-206,484,690
e,e_19.csv,1.7787153720855713,4,-119.234375,167.09849829230814,-414,395,809,141.21875,127.17537078599368,-100,376,476,63.166666666666664,137.1722016827213,-222,434,656
e,e_2.csv,1.5349199771881104,4,-91.80813953488372,239.12404313145925,-502,490,992,170.4593023255814,162.9317066260334,-96,498,594,76.30813953488372,164.19897123789406,-274,496,770
e,e_20.csv,1.8912458419799805,4,-118.26633165829146,181.3655119123335,-411,429,840,124.41708542713567,126.32318624615812,-96,364,460,60.834170854271356,133.0234946901743,-168,496,664
e,e_21.csv,1.9012370109558105,4,-99.08612440191388,146.7354115694818,-352,309,661,123.81818181818181,136.7495445588867,-80,412,492,77.52631578947368,147.6554608589113,-250,496,746
e,e_22.csv,1.819917917251587,4,-121.95215311004785,154.28862067210116,-437,213,650,148.77511961722487,134.82271890092034,-70,399,469,56.02392344497608,156.3854164024853,-270,439,709
e,e_23.csv,1.8186075687408447,4,-86.46464646464646,157.15492780252072,-446,349,795,172.0,146.90782358146083,-48,467,515,54.02020202020202,152.90533083886825,-270,454,724
e,e_24.csv,1.8661158084869385,4,-97.99570815450643,168.39922029301016,-382,289,671,148.57939914163092,141.6358976559609,-72,484,556,50.94849785407725,154.20641369849398,-264,496,760
e,e_25.csv,1.9036602973937988,4,-54.67289719626168,197.43573391675477,-425,405,830,163.94392523364485,122.08781045041535,-24,382,406,73.99065420560747,162.312860553249,-212,495,707
e,e_3.csv,1.8498320579528809,4,-95.00471698113208,237.52831704755874,-510,413,923,147.8820754716981,145.20160933995777,-98,454,552,94.18867924528301,156.55155946750276,-208,497,705
e,e_4.csv,1.8023598194122314,4,-109.61904761904762,190.26943278340903,-461,339,800,125.92380952380952,136.48188587508955,-50,429,479,74.66666666666667,185.0247968208491,-222,498,720
e,e_5.csv,1.9511165618896484,4,-50.09130434782609,209.54322419527554,-384,474,858,120.02173913043478,180.26919331404795,-202,488,690,105.44347826086957,157.76424793568881,-174,496,670
e,e_6.csv,1.8948521614074707,4,-96.41752577319588,91.72292079424767,-264,207,471,185.93298969072166,114.13509241486211,-28,490,518,2.515463917525773,255.92676710794152,-394,497,891
e,e_7.csv,1.8061456680297852,4,-88.12626262626263,225.62135122613802,-495,453,948,160.76262626262627,141.04428946624273,-72,452,524,94.77272727272727,173.30784166732667,-264,498,762
e,e_8.csv,1.818695306777954,4,-75.68686868686869,221.61626626076745,-486,370,856,146.75252525252526,143.62904973437958,-90,472,562,92.71212121212122,159.96047403451152,-244,464,708
e,e_9.csv,2.1548426151275635,4,-78.01785714285714,229.48485816742465,-446,408,854,188.41071428571428,143.33175500325328,-19,460,479,93.5,193.02217628582628,-272,498,770
f,f_1.csv,1.4160988330841064,3,-62.69718309859155,198.03466955717306,-373,432,805,139.61267605633802,148.51629557373144,-100,438,538,99.62676056338029,161.14962032179028,-196,497,693
f,f_10.csv,1.5061759948730469,3,-53.91489361702128,150.28896655055402,-337,307,644,106.78191489361703,126.8796233268562,-62,390,452,61.67553191489362,169.50376153204488,-169,497,666
f,f_11.csv,1.4311251640319824,3,-56.20348837209303,142.21135489631027,-295,314,609,131.18023255813952,131.69944990029063,-52,398,450,76.26744186046511,162.36461202448672,-234,497,731
f,f_12.csv,1.4572334289550781,3,-21.425414364640883,141.28203163046925,-309,299,608,116.43646408839778,131.70709335780364,-63,374,437,87.93922651933701,164.7836010498434,-226,498,724
f,f_13.csv,1.5224883556365967,3,-51.57286432160804,119.27365812517995,-260,267,527,111.19597989949749,133.72664257077614,-54,366,420,60.005025125628144,150.30576571423936,-175,470,645
f,f_14.csv,1.421187162399292,3,-61.735632183908045,136.01440418196066,-321,280,601,98.44252873563218,127.57867175672487,-78,410,488,46.62643678160919,132.85392731213852,-146,424,570
f,f_15.csv,1.5660433769226074,3,-36.15343915343915,107.93857961587362,-164,267,431,95.26455026455027,124.99937813646957,-58,350,408,81.21693121693121,149.14654555917346,-170,500,670
f,f_16.csv,1.518707275390625,3,-26.5,144.99964830974676,-272,284,556,101.27722772277228,122.33260418223585,-46,354,400,98.10396039603961,134.2014676320102,-198,494,692
f,f_17.csv,1.4299368858337402,3,-47.35,116.62313247350613,-266,285,551,121.96666666666667,131.50953828227776,-54,384,438,70.12777777777778,168.11249328134056,-201,498,699
f,f_18.csv,1.5524334907531738,3,-73.91397849462365,130.58054620343998,-352,122,474,125.65591397849462,103.31630724727913,-64,324,388,-19.85483870967742,129.34021929706043,-226,212,438
f,f_19.csv,1.461108684539795,3,-66.75824175824175,110.85248180240883,-301,142,443,82.49450549450549,106.68488981809922,-34,342,376,74.8021978021978,148.81893925245487,-194,486,680
f,f_2.csv,1.36118483543396,3,-70.60740740740741,145.7137398276895,-334,296,630,171.11851851851853,153.3082959585982,-64,468,532,85.48148148148148,188.29477730932405,-220,498,718
f,f_20.csv,1.4723496437072754,3,-83.01092896174863,157.39597957189386,-464,310,774,114.53551912568307,106.79320468374677,-72,348,420,11.978142076502733,172.4213455426182,-272,341,613
f,f_21.csv,1.6697940826416016,3,32.03317535545024,104.6221948539581,-145,285,430,102.40758293838863,96.02735096159543,-60,334,394,18.208530805687204,198.24915570161355,-268,492,760
f,f_22.csv,1.4685728549957275,3,6.765714285714286,106.68875653862023,-133,291,424,123.81714285714285,123.85679876771086,-34,340,374,57.925714285714285,202.95786939354798,-244,497,741
f,f_23.csv,1.498539686203003,3,-94.52873563218391,99.24668152521704,-309,53,362,104.35057471264368,98.16735783434567,-86,348,434,7.913793103448276,182.68488468367485,-238,426,664
f,f_24.csv,1.4299404621124268,3,-39.10857142857143,118.56961040804372,-293,237,530,91.21142857142857,99.02789509309052,-56,314,370,89.53142857142858,164.4378367879111,-170,495,665
f,f_25.csv,1.4309601783752441,3,-62.61349693251534,125.27733802107464,-318,205,523,118.69325153374233,152.1452088756222,-84,492,576,82.32515337423312,178.30137766428643,-212,498,710
f,f_3.csv,1.459960699081421,3,-46.455621301775146,151.61220733062777,-339,365,704,96.97633136094674,119.76141722403169,-84,352,436,66.01775147928994,172.18478699782247,-240,496,736
f,f_4.csv,1.4387257099151611,3,-66.31884057971014,148.59779814715694,-290,376,666,117.67149758454106,141.07712656550444,-58,418,476,58.608695652173914,173.876243573866,-270,496,766
f,f_5.csv,1.4661614894866943,3,-32.01578947368421,158.9781015939317,-284,338,622,107.68947368421053,121.86927420162361,-56,372,428,109.06315789473685,163.33451962810634,-210,500,710
f,f_6.csv,1.327444076538086,3,-51.023668639053255,117.18549361013696,-235,303,538,100.37278106508876,136.94379962130319,-95,396,491,73.88165680473372,161.30420154271835,-248,494,742
f,f_7.csv,1.4087867736816406,3,-57.653179190751445,123.5182688387714,-275,315,590,105.45664739884393,127.52562270710247,-92,332,424,90.22543352601156,172.36960369974597,-194,482,676
f,f_8.csv,1.3461449146270752,3,-67.59119496855345,92.06823376613771,-247,92,339,120.68553459119497,167.3998902939911,-73,464,537,93.35220125786164,176.99399755125717,-182,497,679
f,f_9.csv,1.4411771297454834,3,-68.69540229885058,112.87511274415122,-266,219,485,118.00574712643679,145.84826611854322,-52,430,482,71.49425287356321,172.90037718063937,-192,498,690
g,gg_1.csv,1.334808111190796,2,-73.60189573459715,182.37876024050956,-356,305,661,128.07109004739337,75.1455709067499,-18,247,265,64.41232227488152,167.20955099119368,-332,495,827
g,gg_10.csv,2.004956007003784,2,-66.66555183946488,139.6831572286686,-498,270,768,98.66555183946488,107.69458049689644,-78,444,522,70.6989966555184,132.54011561528105,-254,358,612
g,gg_11.csv,1.5637924671173096,2,-73.97826086956522,142.82090335375494,-358,301,659,85.76086956521739,97.08837993182584,-46,406,452,66.78260869565217,136.77356146062917,-312,402,714
g,gg_12.csv,1.4049673080444336,2,-81.54732510288066,141.2096531385499,-299,223,522,96.79835390946502,74.07203104008391,-31,308,339,84.63786008230453,125.38044800729205,-138,338,476
g,gg_13.csv,1.434859275817871,2,-62.259574468085106,117.6144499152973,-315,150,465,93.1063829787234,81.40860169029402,-48,350,398,81.63404255319149,129.47785554089265,-248,412,660
g,gg_14.csv,1.6849901676177979,2,-56.602787456445995,113.25577090176274,-315,132,447,87.73867595818815,89.41135002294786,-80,382,462,85.89198606271778,142.28145616249535,-342,456,798
g,gg_15.csv,1.4825100898742676,2,-61.79237288135593,107.90892192465468,-284,163,447,82.54661016949153,86.3529247071657,-50,296,346,77.51271186440678,138.8184021442802,-262,412,674
g,gg_16.csv,1.9088234901428223,2,-60.52325581395349,111.50160719235868,-253,157,410,51.67054263565891,65.87882391308551,-58,240,298,83.26356589147287,117.09343233914772,-202,376,578
g,gg_17.csv,1.6487846374511719,2,-58.338403041825096,100.08867980406629,-252,129,381,68.6235741444867,73.81831766093858,-52,262,314,81.51711026615969,112.81833118407465,-206,348,554
g,gg_18.csv,1.6849422454833984,2,-47.178137651821864,82.19805948749296,-207,88,295,62.465587044534416,74.2102993282039,-44,284,328,92.63157894736842,104.37408241521032,-178,382,560
g,gg_19.csv,1.7074611186981201,2,-52.53874538745387,102.51918236356643,-252,133,385,70.00738007380073,78.426752456597,-72,332,404,80.67527675276753,114.8809597148967,-246,358,604
g,gg_2.csv,1.3673450946807861,2,-27.012295081967213,166.26671719675534,-317,333,650,112.92622950819673,81.0465667122818,-56,244,300,84.08196721311475,162.32222134320722,-302,396,698
g,gg_20.csv,1.6437628269195557,2,-76.66202090592334,120.72178348206454,-377,119,496,61.78745644599303,76.24468420867869,-68,380,448,79.602787456446,140.80878664982993,-276,407,683
g,gg_21.csv,1.4886894226074219,2,-77.892,107.07596080132133,-252,186,438,51.712,72.95234908450715,-42,266,308,76.056,123.70737618951742,-216,372,588
g,gg_22.csv,1.5775091648101807,2,-91.375,105.4539853025685,-271,101,372,59.54838709677419,70.43345897467339,-50,264,314,72.72177419354838,112.4552237013923,-206,308,514
g,gg_23.csv,1.4675078392028809,2,-80.25311203319502,109.98214931232354,-267,140,407,68.71369294605809,67.88621745284772,-52,304,356,71.14107883817428,97.55159325795039,-226,326,552
g,gg_24.csv,1.6388757228851318,2,-74.92565055762081,113.81184579198654,-326,113,439,74.25278810408922,77.99083400049645,-80,334,414,75.75836431226766,124.81725886570085,-280,369,649
g,gg_25.csv,1.7412464618682861,2,-80.52,110.99707549854982,-310,118,428,65.35,71.49648002187516,-65,292,357,67.25333333333333,107.69293562486148,-220,312,532
